nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
        22, 2.099061052E-01, 0.000000000E+00, 2.718987317E+00, 0.000000000E+00, 0.000000000E+00
        23, 2.199016340E-01, 0.000000000E+00, 2.716559638E+00, 0.000000000E+00, 0.000000000E+00
        24, 2.298971628E-01, 0.000000000E+00, 2.714146722E+00, 0.000000000E+00, 0.000000000E+00
        25, 2.398926917E-01, 0.000000000E+00, 2.711749301E+00, 0.000000000E+00, 0.000000000E+00
        26, 2.498882205E-01, 0.000000000E+00, 2.709368146E+00, 0.000000000E+00, 0.000000000E+00
        27, 2.598837493E-01, 0.000000000E+00, 2.707004066E+00, 0.000000000E+00, 0.000000000E+00
        28, 2.698792781E-01, 0.000000000E+00, 2.704657919E+00, 0.000000000E+00, 0.000000000E+00
        29, 2.798748069E-01, 0.000000000E+00, 2.702330606E+00, 0.000000000E+00, 0.000000000E+00
        30, 2.898703358E-01, 0.000000000E+00, 2.700023082E+00, 0.000000000E+00, 0.000000000E+00
        31, 2.998658646E-01, 0.000000000E+00, 2.697736355E+00, 0.000000000E+00, 0.000000000E+00
        32, 3.098613934E-01, 0.000000000E+00, 2.695471489E+00, 0.000000000E+00, 0.000000000E+00
        33, 3.198569222E-01, 0.000000000E+00, 2.693229610E+00, 0.000000000E+00, 0.000000000E+00
        34, 3.298524510E-01, 0.000000000E+00, 2.691011904E+00, 0.000000000E+00, 0.000000000E+00
        35, 3.398479798E-01, 0.000000000E+00, 2.688819626E+00, 0.000000000E+00, 0.000000000E+00
        36, 3.498435087E-01, 0.000000000E+00, 2.686654095E+00, 0.000000000E+00, 0.000000000E+00
        37, 3.598390375E-01, 0.000000000E+00, 2.684516707E+00, 0.000000000E+00, 0.000000000E+00
        38, 3.698345663E-01, 0.000000000E+00, 2.682408929E+00, 0.000000000E+00, 0.000000000E+00
        39, 3.798300951E-01, 0.000000000E+00, 2.680332304E+00, 0.000000000E+00, 0.000000000E+00
        40, 3.898256239E-01, 0.000000000E+00, 2.678288459E+00, 0.000000000E+00, 0.000000000E+00
        41, 3.998211528E-01, 0.000000000E+00, 2.676279100E+00, 0.000000000E+00, 0.000000000E+00
        42, 4.098166816E-01, 0.000000000E+00, 2.674306017E+00, 0.000000000E+00, 0.000000000E+00
        43, 4.198122104E-01, 0.000000000E+00, 2.672371090E+00, 0.000000000E+00, 0.000000000E+00
        44, 4.298077392E-01, 0.000000000E+00, 2.670476285E+00, 0.000000000E+00, 0.000000000E+00
        45, 4.398032680E-01, 0.000000000E+00, 2.668623661E+00, 0.000000000E+00, 0.000000000E+00
        46, 4.497987969E-01, 0.000000000E+00, 2.666815367E+00, 0.000000000E+00, 0.000000000E+00
        47, 4.597943257E-01, 0.000000000E+00, 2.665053647E+00, 0.000000000E+00, 0.000000000E+00
        48, 4.697898545E-01, 0.000000000E+00, 2.663340838E+00, 0.000000000E+00, 0.000000000E+00
        49, 4.797853833E-01, 0.000000000E+00, 2.661679370E+00, 0.000000000E+00, 0.000000000E+00
        50, 4.897809121E-01, 0.000000000E+00, 2.660071768E+00, 0.000000000E+00, 0.000000000E+00
        51, 4.997764409E-01, 0.000000000E+00, 2.658520650E+00, 0.000000000E+00, 0.000000000E+00
        52, 5.097719698E-01, 0.000000000E+00, 2.657028722E+00, 0.000000000E+00, 0.000000000E+00
        53, 5.197674986E-01, 0.000000000E+00, 2.655598782E+00, 0.000000000E+00, 0.000000000E+00
        54, 5.297630274E-01, 0.000000000E+00, 2.654233707E+00, 0.000000000E+00, 0.000000000E+00
        55, 5.397585562E-01, 0.000000000E+00, 2.652936458E+00, 0.000000000E+00, 0.000000000E+00
        56, 5.497540850E-01, 0.000000000E+00, 2.651710067E+00, 0.000000000E+00, 0.000000000E+00
        57, 5.597496139E-01, 0.000000000E+00, 2.650557635E+00, 0.000000000E+00, 0.000000000E+00
        58, 5.697451427E-01, 0.000000000E+00, 2.649482316E+00, 0.000000000E+00, 0.000000000E+00
        59, 5.797406715E-01, 0.000000000E+00, 2.648487313E+00, 0.000000000E+00, 0.000000000E+00
        60, 5.897362003E-01, 0.000000000E+00, 2.647575860E+00, 0.000000000E+00, 0.000000000E+00
        61, 5.997317291E-01, 0.000000000E+00, 2.646751200E+00, 0.000000000E+00, 0.000000000E+00
        62, 6.097272580E-01, 0.000000000E+00, 2.646016583E+00, 0.000000000E+00, 0.000000000E+00
        63, 6.197227868E-01, 0.000000000E+00, 2.645375172E+00, 0.000000000E+00, 0.000000000E+00
        64, 6.297183156E-01, 0.000000000E+00, 2.644830460E+00, 0.000000000E+00, 0.000000000E+00
        65, 6.397138444E-01, 0.000000000E+00, 2.644385692E+00, 0.000000000E+00, 0.000000000E+00
        66, 6.497093732E-01, 0.000000000E+00, 2.644042747E+00, 0.000000000E+00, 0.000000000E+00
        67, 6.597049021E-01, 0.000000000E+00, 2.643800960E+00, 0.000000000E+00, 0.000000000E+00
        68, 6.697004309E-01, 0.000000000E+00, 2.643659284E+00, 0.000000000E+00, 0.000000000E+00
        69, 6.796959597E-01, 0.000000000E+00, 2.643637140E+00, 0.000000000E+00, 0.000000000E+00
        70, 6.896914885E-01, 0.000000000E+00, 2.643746198E+00, 0.000000000E+00, 0.000000000E+00
        71, 6.996870173E-01, 0.000000000E+00, 2.643968025E+00, 0.000000000E+00, 0.000000000E+00
        72, 7.096825461E-01, 0.000000000E+00, 2.644298824E+00, 0.000000000E+00, 0.000000000E+00
        73, 7.196780750E-01, 0.000000000E+00, 2.644746619E+00, 0.000000000E+00, 0.000000000E+00
        74, 7.296736038E-01, 0.000000000E+00, 2.645313331E+00, 0.000000000E+00, 0.000000000E+00
        75, 7.396691326E-01, 0.000000000E+00, 2.646000060E+00, 0.000000000E+00, 0.000000000E+00
        76, 7.496646614E-01, 0.000000000E+00, 2.646806467E+00, 0.000000000E+00, 0.000000000E+00
        77, 7.596601902E-01, 0.000000000E+00, 2.647731458E+00, 0.000000000E+00, 0.000000000E+00
        78, 7.696557191E-01, 0.000000000E+00, 2.648773352E+00, 0.000000000E+00, 0.000000000E+00
        79, 7.796512479E-01, 0.000000000E+00, 2.649929688E+00, 0.000000000E+00, 0.000000000E+00
        80, 7.896467767E-01, 0.000000000E+00, 2.651197053E+00, 0.000000000E+00, 0.000000000E+00
        81, 7.996423055E-01, 0.000000000E+00, 2.652571068E+00, 0.000000000E+00, 0.000000000E+00
        82, 8.096378343E-01, 0.000000000E+00, 2.654046317E+00, 0.000000000E+00, 0.000000000E+00
        83, 8.196333632E-01, 0.000000000E+00, 2.655616381E+00, 0.000000000E+00, 0.000000000E+00
        84, 8.296288920E-01, 0.000000000E+00, 2.657273903E+00, 0.000000000E+00, 0.000000000E+00
        85, 8.396244208E-01, 0.000000000E+00, 2.659010802E+00, 0.000000000E+00, 0.000000000E+00
        86, 8.496199496E-01, 0.000000000E+00, 2.660818580E+00, 0.000000000E+00, 0.000000000E+00
        87, 8.596154784E-01, 0.000000000E+00, 2.662688825E+00, 0.000000000E+00, 0.000000000E+00
        88, 8.696110073E-01, 0.000000000E+00, 2.664613826E+00, 0.000000000E+00, 0.000000000E+00
        89, 8.796065361E-01, 0.000000000E+00, 2.666587229E+00, 0.000000000E+00, 0.000000000E+00
        90, 8.896020649E-01, 0.000000000E+00, 2.668604756E+00, 0.000000000E+00, 0.000000000E+00
        91, 8.995978107E-01, 0.000000000E+00, 2.670663838E+00, 0.000000000E+00, 0.000000000E+00
        92, 9.095999930E-01, 0.000000000E+00, 2.672765594E+00, 0.000000000E+00, 0.000000000E+00
        93, 9.196129535E-01, 0.000000000E+00, 2.674905503E+00, 0.000000000E+00, 0.000000000E+00
        94, 9.296380836E-01, 0.000000000E+00, 2.677073196E+00, 0.000000000E+00, 0.000000000E+00
        95, 9.396754199E-01, 0.000000000E+00, 2.679192849E+00, 0.000000000E+00, 0.000000000E+00
        96, 9.497250001E-01, 0.000000000E+00, 2.681303695E+00, 0.000000000E+00, 0.000000000E+00
        97, 9.597868597E-01, 0.000000000E+00, 2.683246258E+00, 0.000000000E+00, 0.000000000E+00
        98, 9.698610343E-01, 0.000000000E+00, 2.684901171E+00, 0.000000000E+00, 0.000000000E+00
        99, 9.799383528E-01, 0.000000000E+00, 2.686123071E+00, 0.000000000E+00, 0.000000000E+00
       100, 9.899939165E-01, 0.000000000E+00, 2.686752311E+00, 0.000000000E+00, 0.000000000E+00
       101, 1.000000000E+00, 0.000000000E+00, 2.686952743E+00, 0.000000000E+00, 0.000000000E+00
       102, 0.000000000E+00, 1.000000000E-02, 2.770516730E+00, 9.458655562E-02, 0.000000000E+00
       103, 9.997764409E-03, 1.000000000E-02, 2.769248784E+00, 9.445810830E-02,-8.808987565E-05
       104, 1.999441102E-02, 1.000000000E-02, 2.766796540E+00, 9.476471486E-02,-7.232755732E-05
       105, 2.999049874E-02, 1.000000000E-02, 2.764349618E+00, 9.476770787E-02,-4.973833862E-05
       106, 3.998630701E-02, 1.000000000E-02, 2.761827077E+00, 9.480653327E-02,-2.330565462E-05
       107, 4.998197555E-02, 1.000000000E-02, 2.759285955E+00, 9.481218358E-02,-4.878382076E-06
       108, 5.997757423E-02, 1.000000000E-02, 2.756723866E+00, 9.480796692E-02, 9.031786892E-06
       109, 6.997313798E-02, 1.000000000E-02, 2.754160504E+00, 9.478664586E-02, 1.944066921E-05
       110, 7.996868427E-02, 1.000000000E-02, 2.751597599E+00, 9.475453617E-02, 2.785367931E-05
       111, 8.996422182E-02, 1.000000000E-02, 2.749038715E+00, 9.471209663E-02, 3.497972630E-05
       112, 9.995975500E-02, 1.000000000E-02, 2.746485165E+00, 9.466094427E-02, 4.129161411E-05
       113, 1.099552860E-01, 9.999999999E-03, 2.743938304E+00, 9.460169206E-02, 4.707949785E-05
       114, 1.199508159E-01, 9.999999999E-03, 2.741399028E+00, 9.453491745E-02, 5.253564360E-05
       115, 1.299463453E-01, 9.999999999E-03, 2.738868143E+00, 9.446092632E-02, 5.778983867E-05
       116, 1.399418744E-01, 9.999999999E-03, 2.736346337E+00, 9.437992045E-02, 6.293437348E-05
       117, 1.499374033E-01, 9.999999999E-03, 2.733834259E+00, 9.429198601E-02, 6.803968669E-05
       118, 1.599329322E-01, 9.999999999E-03, 2.731332521E+00, 9.419713580E-02, 7.316062465E-05
       119, 1.699284611E-01, 9.999999999E-03, 2.728841726E+00, 9.409531186E-02, 7.834364587E-05
       120, 1.799239899E-01, 9.999999999E-03, 2.726362475E+00, 9.398640434E-02, 8.362767484E-05
       121, 1.899195187E-01, 9.999999999E-03, 2.723895379E+00, 9.387024971E-02, 8.904851152E-05
       122, 1.999150476E-01, 9.999999999E-03, 2.721441062E+00, 9.374664389E-02, 9.463776955E-05
       123, 2.099105764E-01, 9.999999999E-03, 2.719000170E+00, 9.361533637E-02, 1.004263497E-04
       124, 2.199061052E-01, 9.999999999E-03, 2.716573374E+00, 9.347604187E-02, 1.064425139E-04
       125, 2.299016340E-01, 9.999999999E-03, 2.714161376E+00, 9.332843143E-02, 1.127150930E-04
       126, 2.398971628E-01, 9.999999999E-03, 2.711764913E+00, 9.317214409E-02, 1.192710437E-04
       127, 2.498926917E-01, 9.999999999E-03, 2.709384758E+00, 9.300677563E-02, 1.261386762E-04
       128, 2.598882205E-01, 9.999999999E-03, 2.707021725E+00, 9.283189086E-02, 1.333448070E-04
       129, 2.698837493E-01, 9.999999999E-03, 2.704676676E+00, 9.264701034E-02, 1.409181554E-04
       130, 2.798792781E-01, 9.999999999E-03, 2.702350516E+00, 9.245162370E-02, 1.488861139E-04
       131, 2.898748069E-01, 9.999999999E-03, 2.700044206E+00, 9.224517431E-02, 1.572784131E-04
       132, 2.998703358E-01, 9.999999999E-03, 2.697758756E+00, 9.202707408E-02, 1.661234905E-04
       133, 3.098658646E-01, 9.999999999E-03, 2.695495236E+00, 9.179668600E-02, 1.754525023E-04
       134, 3.198613934E-01, 9.999999999E-03, 2.693254777E+00, 9.155334057E-02, 1.852952530E-04
       135, 3.298569222E-01, 9.999999999E-03, 2.691038570E+00, 9.129631622E-02, 1.956846218E-04
       136, 3.398524510E-01, 9.999999999E-03, 2.688847874E+00, 9.102485767E-02, 2.066519992E-04
       137, 3.498479798E-01, 9.999999999E-03, 2.686684015E+00, 9.073815398E-02, 2.182321943E-04
       138, 3.598435087E-01, 9.999999999E-03, 2.684548394E+00, 9.043535910E-02, 2.304583121E-04
       139, 3.698390375E-01, 9.999999999E-03, 2.682442483E+00, 9.011556748E-02, 2.433672081E-04
       140, 3.798345663E-01, 9.999999999E-03, 2.680367833E+00, 8.977783708E-02, 2.569937315E-04
       141, 3.898300951E-01, 9.999999999E-03, 2.678326076E+00, 8.942116230E-02, 2.713767977E-04
       142, 3.998256239E-01, 9.999999999E-03, 2.676318924E+00, 8.904449987E-02, 2.865529164E-04
       143, 4.098211528E-01, 9.999999999E-03, 2.674348176E+00, 8.864673878E-02, 3.025629580E-04
       144, 4.198166816E-01, 9.999999999E-03, 2.672415718E+00, 8.822672962E-02, 3.194448783E-04
       145, 4.298122104E-01, 9.999999999E-03, 2.670523523E+00, 8.778325111E-02, 3.372412614E-04
       146, 4.398077392E-01, 9.999999999E-03, 2.668673658E+00, 8.731504335E-02, 3.559911430E-04
       147, 4.498032680E-01, 9.999999999E-03, 2.666868280E+00, 8.682077078E-02, 3.757384186E-04
       148, 4.597987969E-01, 9.999999999E-03, 2.665109641E+00, 8.629905982E-02, 3.965226572E-04
       149, 4.697943257E-01, 9.999999999E-03, 2.663400086E+00, 8.574845790E-02, 4.183884686E-04
       150, 4.797898545E-01, 9.999999999E-03, 2.661742055E+00, 8.516747615E-02, 4.413751894E-04
       151, 4.897853833E-01, 9.999999999E-03, 2.660138082E+00, 8.455454414E-02, 4.655273084E-04
       152, 4.997809121E-01, 9.999999999E-03, 2.658590793E+00, 8.390805840E-02, 4.908828970E-04
       153, 5.097764409E-01, 9.999999999E-03, 2.657102905E+00, 8.322633237E-02, 5.174851963E-04
       154, 5.197719698E-01, 9.999999999E-03, 2.655677223E+00, 8.250765163E-02, 5.453696515E-04
       155, 5.297674986E-01, 9.999999999E-03, 2.654316637E+00, 8.175021870E-02, 5.745767682E-04
       156, 5.397630274E-01, 9.999999999E-03, 2.653024117E+00, 8.095221588E-02, 6.051375955E-04
       157, 5.497585562E-01, 9.999999999E-03, 2.651802706E+00, 8.011174455E-02, 6.370879406E-04
       158, 5.597540850E-01, 9.999999999E-03, 2.650655512E+00, 7.922689651E-02, 6.704520959E-04
       159, 5.697496139E-01, 9.999999999E-03, 2.649585704E+00, 7.829568820E-02, 7.052584235E-04
       160, 5.797451427E-01, 9.999999999E-03, 2.648596491E+00, 7.731613984E-02, 7.415210703E-04
       161, 5.897406715E-01, 9.999999999E-03, 2.647691122E+00, 7.628620980E-02, 7.792572978E-04
       162, 5.997362003E-01, 9.999999999E-03, 2.646872851E+00, 7.520386717E-02, 8.184669930E-04
       163, 6.097317291E-01, 9.999999999E-03, 2.646144959E+00, 7.406706920E-02, 8.591593762E-04
       164, 6.197272580E-01, 9.999999999E-03, 2.645510624E+00, 7.287371083E-02, 9.013711281E-04
       165, 6.297227868E-01, 9.999999999E-03, 2.644973256E+00, 7.162192993E-02, 9.451917145E-04
       166, 6.397183156E-01, 9.999999999E-03, 2.644536033E+00, 7.030875732E-02, 9.909066797E-04
       167, 6.497138444E-01, 9.999999999E-03, 2.644201712E+00, 6.893311303E-02, 1.037756345E-03
       168, 6.597093732E-01, 9.999999999E-03, 2.643972157E+00, 6.749290213E-02, 1.085101624E-03
       169, 6.697049021E-01, 9.999999999E-03, 2.643848073E+00, 6.598536715E-02, 1.136442950E-03
       170, 6.797004309E-01, 9.999999999E-03, 2.643838293E+00, 6.441599355E-02, 1.187375228E-03
       171, 6.896959597E-01, 9.999999999E-03, 2.643948967E+00, 6.277461472E-02, 1.235613842E-03
       172, 6.996914885E-01, 9.999999999E-03, 2.644173597E+00, 6.105809135E-02, 1.287241686E-03
       173, 7.096870173E-01, 9.999999999E-03, 2.644512551E+00, 5.927263105E-02, 1.340802578E-03
       174, 7.196825461E-01, 9.999999999E-03, 2.644970599E+00, 5.741270076E-02, 1.393596606E-03
       175, 7.296780750E-01, 9.999999999E-03, 2.645548322E+00, 5.547887877E-02, 1.446090448E-03
       176, 7.396736038E-01, 9.999999999E-03, 2.646246123E+00, 5.347172770E-02, 1.499063690E-03
       177, 7.496691326E-01, 9.999999999E-03, 2.647063738E+00, 5.139071595E-02, 1.552116528E-03
       178, 7.596646614E-01, 9.999999999E-03, 2.648000209E+00, 4.923607417E-02, 1.604571077E-03
       179, 7.696601902E-01, 9.999999999E-03, 2.649053841E+00, 4.700878587E-02, 1.655973744E-03
       180, 7.796557191E-01, 9.999999999E-03, 2.650222091E+00, 4.471042371E-02, 1.705909241E-03
       181, 7.896512479E-01, 9.999999999E-03, 2.651501479E+00, 4.234301263E-02, 1.753948626E-03
       182, 7.996467767E-01, 9.999999999E-03, 2.652887562E+00, 3.990927884E-02, 1.799644819E-03
       183, 8.096423055E-01, 9.999999999E-03, 2.654374834E+00, 3.741240536E-02, 1.842595432E-03
       184, 8.196378343E-01, 9.999999999E-03, 2.655956768E+00, 3.485628762E-02, 1.882408714E-03
       185, 8.296333632E-01, 9.999999999E-03, 2.657625861E+00, 3.224521420E-02, 1.918756769E-03
       186, 8.396288920E-01, 9.999999999E-03, 2.659373835E+00, 2.958417176E-02, 1.951304234E-03
       187, 8.496244208E-01, 9.999999999E-03, 2.661191915E+00, 2.687859556E-02, 1.979668779E-03
       188, 8.596199496E-01, 9.999999999E-03, 2.663071318E+00, 2.413497916E-02, 2.003177408E-03
       189, 8.696154784E-01, 9.999999999E-03, 2.665003804E+00, 2.136115674E-02, 2.020568227E-03
       190, 8.796110073E-01, 9.999999999E-03, 2.666982338E+00, 1.856786547E-02, 2.029380715E-03
       191, 8.896065361E-01, 9.999999999E-03, 2.669001635E+00, 1.577049439E-02, 2.025290295E-03
       192, 1.000000000E+00, 1.000000000E-02, 2.687157850E+00, 0.000000000E+00, 0.000000000E+00
       193, 8.996021734E-01, 1.000062058E-02, 2.671058119E+00, 1.299336427E-02, 2.001255002E-03
       194, 9.096010832E-01, 1.000412787E-02, 2.673150669E+00, 1.027438107E-02, 1.947283077E-03
       195, 9.196070183E-01, 1.000990415E-02, 2.675273774E+00, 7.661660069E-03, 1.847178116E-03
       196, 9.899969582E-01, 1.001157456E-02, 2.686954772E+00,-3.720463361E-04,-3.656685296E-04
       197, 9.296225510E-01, 1.001685731E-02, 2.677417574E+00, 5.234764120E-03, 1.678558694E-03
       198, 9.396489854E-01, 1.002441074E-02, 2.679531627E+00, 3.068727176E-03, 1.411794100E-03
       199, 9.496869928E-01, 1.003227609E-02, 2.681614472E+00, 1.293817171E-03, 1.057107588E-03
       200, 9.597369263E-01, 1.004030906E-02, 2.683523688E+00, 4.840278961E-05, 6.220785007E-04
       201, 9.697989803E-01, 1.004843875E-02, 2.685126278E+00,-6.275858309E-04, 1.650539197E-04
       202, 9.798686665E-01, 1.004932039E-02, 2.686306518E+00,-7.132187254E-04,-2.181447345E-04
       203, 0.000000000E+00, 2.000000000E-02, 2.770841454E+00, 1.850089233E-01, 0.000000000E+00
       204, 1.000000000E-02, 2.000000000E-02, 2.769464973E+00, 1.847071985E-01,-1.338835233E-04
       205, 1.999720551E-02, 2.000000000E-02, 2.766861708E+00, 1.850389899E-01,-1.170614668E-04
       206, 2.999049874E-02, 2.000000000E-02, 2.764364069E+00, 1.849817763E-01,-7.798609167E-05
       207, 3.998840287E-02, 2.000000000E-02, 2.761831074E+00, 1.849887843E-01,-3.528192245E-05
       208, 4.998197555E-02, 2.000000000E-02, 2.759289416E+00, 1.849712160E-01, 2.735276715E-06
       209, 5.997977489E-02, 2.000000000E-02, 2.756727871E+00, 1.849453758E-01, 3.454204196E-05
       210, 6.997313798E-02, 2.000000000E-02, 2.754167319E+00, 1.848989631E-01, 6.098114207E-05
       211, 7.997091113E-02, 2.000000000E-02, 2.751606390E+00, 1.848367567E-01, 8.343893167E-05
       212, 8.996422182E-02, 2.000000000E-02, 2.749050553E+00, 1.847586291E-01, 1.032429122E-04
       213, 9.996198841E-02, 2.000000000E-02, 2.746498849E+00, 1.846659269E-01, 1.212287253E-04
       214, 1.099552860E-01, 2.000000000E-02, 2.743954892E+00, 1.845593613E-01, 1.379885686E-04
       215, 1.199530510E-01, 2.000000000E-02, 2.741417327E+00, 1.844394632E-01, 1.539563133E-04
       216, 1.299463453E-01, 2.000000000E-02, 2.738889244E+00, 1.843066978E-01, 1.694285349E-04
       217, 1.399441098E-01, 2.000000000E-02, 2.736369093E+00, 1.841611695E-01, 1.846495709E-04
       218, 1.499374033E-01, 2.000000000E-02, 2.733859789E+00, 1.840030846E-01, 1.997892733E-04
       219, 1.599351678E-01, 2.000000000E-02, 2.731359718E+00, 1.838322669E-01, 2.150087779E-04
       220, 1.699284611E-01, 2.000000000E-02, 2.728871732E+00, 1.836487304E-01, 2.304218792E-04
       221, 1.799262255E-01, 2.000000000E-02, 2.726394220E+00, 1.834520846E-01, 2.461518925E-04
       222, 1.899195187E-01, 2.000000000E-02, 2.723930021E+00, 1.832421947E-01, 2.622860480E-04
       223, 1.999172831E-01, 2.000000000E-02, 2.721477566E+00, 1.830184883E-01, 2.789302225E-04
       224, 2.099105764E-01, 2.000000000E-02, 2.719039706E+00, 1.827807056E-01, 2.961586239E-04
       225, 2.199083408E-01, 2.000000000E-02, 2.716614943E+00, 1.825281067E-01, 3.140698332E-04
       226, 2.299016340E-01, 2.000000000E-02, 2.714206160E+00, 1.822603189E-01, 3.327318963E-04
       227, 2.398993984E-01, 2.000000000E-02, 2.711811948E+00, 1.819764392E-01, 3.522417091E-04
       228, 2.498926917E-01, 2.000000000E-02, 2.709435234E+00, 1.816759872E-01, 3.726649406E-04
       229, 2.598904561E-01, 2.000000000E-02, 2.707074718E+00, 1.813578952E-01, 3.941002288E-04
       230, 2.698837493E-01, 2.000000000E-02, 2.704733385E+00, 1.810215761E-01, 4.166131015E-04
       231, 2.798815137E-01, 2.000000000E-02, 2.702410057E+00, 1.806657913E-01, 4.403062288E-04
       232, 2.898748069E-01, 2.000000000E-02, 2.700107785E+00, 1.802898454E-01, 4.652463856E-04
       233, 2.998725713E-01, 2.000000000E-02, 2.697825534E+00, 1.798923200E-01, 4.915419302E-04
       234, 3.098658646E-01, 2.000000000E-02, 2.695566429E+00, 1.794724082E-01, 5.192617710E-04
       235, 3.198636290E-01, 2.000000000E-02, 2.693329590E+00, 1.790284999E-01, 5.485212345E-04
       236, 3.298569222E-01, 2.000000000E-02, 2.691118226E+00, 1.785596724E-01, 5.793919240E-04
       237, 3.398546866E-01, 2.000000000E-02, 2.688931632E+00, 1.780641106E-01, 6.119971634E-04
       238, 3.498479798E-01, 2.000000000E-02, 2.686773106E+00, 1.775407708E-01, 6.464115562E-04
       239, 3.598457443E-01, 2.000000000E-02, 2.684642132E+00, 1.769876174E-01, 6.827672331E-04
       240, 3.698390375E-01, 2.000000000E-02, 2.682542106E+00, 1.764034803E-01, 7.211418407E-04
       241, 3.798368019E-01, 2.000000000E-02, 2.680472718E+00, 1.757860871E-01, 7.616768822E-04
       242, 3.898300951E-01, 2.000000000E-02, 2.678437466E+00, 1.751341357E-01, 8.044527880E-04
       243, 3.998278595E-01, 2.000000000E-02, 2.676436263E+00, 1.744450992E-01, 8.496207112E-04
       244, 4.098211528E-01, 2.000000000E-02, 2.674472716E+00, 1.737175389E-01, 8.972632596E-04
       245, 4.198189172E-01, 2.000000000E-02, 2.672546974E+00, 1.729486551E-01, 9.475411779E-04
       246, 4.298122104E-01, 2.000000000E-02, 2.670662754E+00, 1.721368688E-01, 1.000538246E-03
       247, 4.398099748E-01, 2.000000000E-02, 2.668820458E+00, 1.712790895E-01, 1.056424345E-03
       248, 4.498032680E-01, 2.000000000E-02, 2.667023914E+00, 1.703735960E-01, 1.115282956E-03
       249, 4.598010324E-01, 2.000000000E-02, 2.665273790E+00, 1.694169894E-01, 1.177292157E-03
       250, 4.697943257E-01, 2.000000000E-02, 2.663574018E+00, 1.684074072E-01, 1.242533100E-03
       251, 4.797920901E-01, 2.000000000E-02, 2.661925545E+00, 1.673411263E-01, 1.311190518E-03
       252, 4.897853833E-01, 2.000000000E-02, 2.660332401E+00, 1.662161467E-01, 1.383340526E-03
       253, 4.997831477E-01, 2.000000000E-02, 2.658795814E+00, 1.650284078E-01, 1.459172222E-03
       254, 5.097764409E-01, 2.000000000E-02, 2.657319902E+00, 1.637757815E-01, 1.538753152E-03
       255, 5.197742054E-01, 2.000000000E-02, 2.655906176E+00, 1.624538599E-01, 1.622273564E-03
       256, 5.297674986E-01, 2.000000000E-02, 2.654558817E+00, 1.610604020E-01, 1.709787889E-03
       257, 5.397652630E-01, 2.000000000E-02, 2.653279618E+00, 1.595906484E-01, 1.801483145E-03
       258, 5.497585562E-01, 2.000000000E-02, 2.652072792E+00, 1.580422683E-01, 1.897394847E-03
       259, 5.597563206E-01, 2.000000000E-02, 2.650940398E+00, 1.564101542E-01, 1.997700852E-03
       260, 5.697496139E-01, 2.000000000E-02, 2.649886641E+00, 1.546919189E-01, 2.102410259E-03
       261, 5.797473783E-01, 2.000000000E-02, 2.648913821E+00, 1.528821186E-01, 2.211683569E-03
       262, 5.897406715E-01, 2.000000000E-02, 2.648026081E+00, 1.509783563E-01, 2.325494888E-03
