nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
        37, 3.598390375E-01, 0.000000000E+00, 2.187985507E+00, 0.000000000E+00, 0.000000000E+00
        38, 3.698345663E-01, 0.000000000E+00, 2.186756028E+00, 0.000000000E+00, 0.000000000E+00
        39, 3.798300951E-01, 0.000000000E+00, 2.185556007E+00, 0.000000000E+00, 0.000000000E+00
        40, 3.898256239E-01, 0.000000000E+00, 2.184386779E+00, 0.000000000E+00, 0.000000000E+00
        41, 3.998211528E-01, 0.000000000E+00, 2.183249735E+00, 0.000000000E+00, 0.000000000E+00
        42, 4.098166816E-01, 0.000000000E+00, 2.182146321E+00, 0.000000000E+00, 0.000000000E+00
        43, 4.198122104E-01, 0.000000000E+00, 2.181078041E+00, 0.000000000E+00, 0.000000000E+00
        44, 4.298077392E-01, 0.000000000E+00, 2.180046458E+00, 0.000000000E+00, 0.000000000E+00
        45, 4.398032680E-01, 0.000000000E+00, 2.179053187E+00, 0.000000000E+00, 0.000000000E+00
        46, 4.497987969E-01, 0.000000000E+00, 2.178099902E+00, 0.000000000E+00, 0.000000000E+00
        47, 4.597943257E-01, 0.000000000E+00, 2.177188330E+00, 0.000000000E+00, 0.000000000E+00
        48, 4.697898545E-01, 0.000000000E+00, 2.176320252E+00, 0.000000000E+00, 0.000000000E+00
        49, 4.797853833E-01, 0.000000000E+00, 2.175497499E+00, 0.000000000E+00, 0.000000000E+00
        50, 4.897809121E-01, 0.000000000E+00, 2.174721952E+00, 0.000000000E+00, 0.000000000E+00
        51, 4.997764409E-01, 0.000000000E+00, 2.173995536E+00, 0.000000000E+00, 0.000000000E+00
        52, 5.097719698E-01, 0.000000000E+00, 2.173320215E+00, 0.000000000E+00, 0.000000000E+00
        53, 5.197674986E-01, 0.000000000E+00, 2.172697990E+00, 0.000000000E+00, 0.000000000E+00
        54, 5.297630274E-01, 0.000000000E+00, 2.172130893E+00, 0.000000000E+00, 0.000000000E+00
        55, 5.397585562E-01, 0.000000000E+00, 2.171620967E+00, 0.000000000E+00, 0.000000000E+00
        56, 5.497540850E-01, 0.000000000E+00, 2.171170286E+00, 0.000000000E+00, 0.000000000E+00
        57, 5.597496139E-01, 0.000000000E+00, 2.170780846E+00, 0.000000000E+00, 0.000000000E+00
        58, 5.697451427E-01, 0.000000000E+00, 2.170454986E+00, 0.000000000E+00, 0.000000000E+00
        59, 5.797406715E-01, 0.000000000E+00, 2.170194496E+00, 0.000000000E+00, 0.000000000E+00
        60, 5.897362003E-01, 0.000000000E+00, 2.170000515E+00, 0.000000000E+00, 0.000000000E+00
        61, 5.997317291E-01, 0.000000000E+00, 2.169871389E+00, 0.000000000E+00, 0.000000000E+00
        62, 6.097272580E-01, 0.000000000E+00, 2.169812764E+00, 0.000000000E+00, 0.000000000E+00
        63, 6.197227868E-01, 0.000000000E+00, 2.169837816E+00, 0.000000000E+00, 0.000000000E+00
        64, 6.297183156E-01, 0.000000000E+00, 2.169941675E+00, 0.000000000E+00, 0.000000000E+00
        65, 6.397138444E-01, 0.000000000E+00, 2.170117124E+00, 0.000000000E+00, 0.000000000E+00
        66, 6.497093732E-01, 0.000000000E+00, 2.170368647E+00, 0.000000000E+00, 0.000000000E+00
        67, 6.597049021E-01, 0.000000000E+00, 2.170699297E+00, 0.000000000E+00, 0.000000000E+00
        68, 6.697004309E-01, 0.000000000E+00, 2.171110900E+00, 0.000000000E+00, 0.000000000E+00
        69, 6.796959597E-01, 0.000000000E+00, 2.171604196E+00, 0.000000000E+00, 0.000000000E+00
        70, 6.896914885E-01, 0.000000000E+00, 2.172179723E+00, 0.000000000E+00, 0.000000000E+00
        71, 6.996870173E-01, 0.000000000E+00, 2.172837903E+00, 0.000000000E+00, 0.000000000E+00
        72, 7.096825461E-01, 0.000000000E+00, 2.173578798E+00, 0.000000000E+00, 0.000000000E+00
        73, 7.196780750E-01, 0.000000000E+00, 2.174402108E+00, 0.000000000E+00, 0.000000000E+00
        74, 7.296736038E-01, 0.000000000E+00, 2.175307112E+00, 0.000000000E+00, 0.000000000E+00
        75, 7.396691326E-01, 0.000000000E+00, 2.176292645E+00, 0.000000000E+00, 0.000000000E+00
        76, 7.496646614E-01, 0.000000000E+00, 2.177357045E+00, 0.000000000E+00, 0.000000000E+00
        77, 7.596601902E-01, 0.000000000E+00, 2.178498120E+00, 0.000000000E+00, 0.000000000E+00
        78, 7.696557191E-01, 0.000000000E+00, 2.179713088E+00, 0.000000000E+00, 0.000000000E+00
        79, 7.796512479E-01, 0.000000000E+00, 2.180998545E+00, 0.000000000E+00, 0.000000000E+00
        80, 7.896467767E-01, 0.000000000E+00, 2.182350407E+00, 0.000000000E+00, 0.000000000E+00
        81, 7.996423055E-01, 0.000000000E+00, 2.183763884E+00, 0.000000000E+00, 0.000000000E+00
        82, 8.096378343E-01, 0.000000000E+00, 2.185233444E+00, 0.000000000E+00, 0.000000000E+00
        83, 8.196333632E-01, 0.000000000E+00, 2.186752813E+00, 0.000000000E+00, 0.000000000E+00
        84, 8.296288920E-01, 0.000000000E+00, 2.188314990E+00, 0.000000000E+00, 0.000000000E+00
        85, 8.396244208E-01, 0.000000000E+00, 2.189912342E+00, 0.000000000E+00, 0.000000000E+00
        86, 8.496199496E-01, 0.000000000E+00, 2.191536725E+00, 0.000000000E+00, 0.000000000E+00
        87, 8.596154784E-01, 0.000000000E+00, 2.193179767E+00, 0.000000000E+00, 0.000000000E+00
        88, 8.696110073E-01, 0.000000000E+00, 2.194833154E+00, 0.000000000E+00, 0.000000000E+00
        89, 8.796065361E-01, 0.000000000E+00, 2.196489198E+00, 0.000000000E+00, 0.000000000E+00
        90, 8.896020649E-01, 0.000000000E+00, 2.198141081E+00, 0.000000000E+00, 0.000000000E+00
        91, 8.995978107E-01, 0.000000000E+00, 2.199784172E+00, 0.000000000E+00, 0.000000000E+00
        92, 9.095999930E-01, 0.000000000E+00, 2.201414231E+00, 0.000000000E+00, 0.000000000E+00
        93, 9.196129535E-01, 0.000000000E+00, 2.203023468E+00, 0.000000000E+00, 0.000000000E+00
        94, 9.296380836E-01, 0.000000000E+00, 2.204577461E+00, 0.000000000E+00, 0.000000000E+00
        95, 9.396754199E-01, 0.000000000E+00, 2.206105383E+00, 0.000000000E+00, 0.000000000E+00
        96, 9.497250001E-01, 0.000000000E+00, 2.207561729E+00, 0.000000000E+00, 0.000000000E+00
        97, 9.597868597E-01, 0.000000000E+00, 2.208838723E+00, 0.000000000E+00, 0.000000000E+00
        98, 9.698610343E-01, 0.000000000E+00, 2.209919971E+00, 0.000000000E+00, 0.000000000E+00
        99, 9.799383528E-01, 0.000000000E+00, 2.210664700E+00, 0.000000000E+00, 0.000000000E+00
       100, 9.899939165E-01, 0.000000000E+00, 2.211044895E+00, 0.000000000E+00, 0.000000000E+00
       101, 1.000000000E+00, 0.000000000E+00, 2.211168408E+00, 0.000000000E+00, 0.000000000E+00
       102, 0.000000000E+00, 1.000000000E-02, 2.242982007E+00, 9.458655562E-02, 0.000000000E+00
       103, 9.997764409E-03, 1.000000000E-02, 2.242133398E+00, 9.445905677E-02,-8.530969991E-05
       104, 1.999441102E-02, 1.000000000E-02, 2.240493789E+00, 9.475205604E-02,-6.395223182E-05
       105, 2.999049874E-02, 1.000000000E-02, 2.238865942E+00, 9.474460591E-02,-3.899835318E-05
       106, 3.998630701E-02, 1.000000000E-02, 2.237191945E+00, 9.476768364E-02,-1.242440205E-05
       107, 4.998197555E-02, 1.000000000E-02, 2.235505540E+00, 9.475897148E-02, 7.461539983E-06
       108, 5.997757423E-02, 1.000000000E-02, 2.233807931E+00, 9.473710238E-02, 2.291209328E-05
       109, 6.997313798E-02, 1.000000000E-02, 2.232111631E+00, 9.469660429E-02, 3.502845367E-05
       110, 7.996868427E-02, 1.000000000E-02, 2.230418429E+00, 9.464288341E-02, 4.511147889E-05
       111, 8.996422182E-02, 1.000000000E-02, 2.228730797E+00, 9.457672587E-02, 5.388792551E-05
       112, 9.995975500E-02, 1.000000000E-02, 2.227049916E+00, 9.449962762E-02, 6.182426532E-05
       113, 1.099552860E-01, 9.999999999E-03, 2.225376863E+00, 9.441228045E-02, 6.921865284E-05
       114, 1.199508159E-01, 9.999999999E-03, 2.223712430E+00, 9.431526068E-02, 7.626552003E-05
       115, 1.299463453E-01, 9.999999999E-03, 2.222057323E+00, 9.420889716E-02, 8.310014425E-05
       116, 1.399418744E-01, 9.999999999E-03, 2.220412173E+00, 9.409339852E-02, 8.981929102E-05
       117, 1.499374033E-01, 9.999999999E-03, 2.218777574E+00, 9.396885559E-02, 9.649823893E-05
       118, 1.599329322E-01, 9.999999999E-03, 2.217154098E+00, 9.383527948E-02, 1.031960009E-04
       119, 1.699284611E-01, 9.999999999E-03, 2.215542307E+00, 9.369260491E-02, 1.099632154E-04
       120, 1.799239899E-01, 9.999999999E-03, 2.213942767E+00, 9.354071058E-02, 1.168423574E-04
       121, 1.899195187E-01, 9.999999999E-03, 2.212356047E+00, 9.337941586E-02, 1.238727819E-04
       122, 1.999150476E-01, 9.999999999E-03, 2.210782731E+00, 9.320849651E-02, 1.310890593E-04
       123, 2.099105764E-01, 9.999999999E-03, 2.209223421E+00, 9.302767670E-02, 1.385250790E-04
       124, 2.199061052E-01, 9.999999999E-03, 2.207678737E+00, 9.283664362E-02, 1.462115108E-04
       125, 2.299016340E-01, 9.999999999E-03, 2.206149325E+00, 9.263503616E-02, 1.541796448E-04
       126, 2.398971628E-01, 9.999999999E-03, 2.204635860E+00, 9.242245981E-02, 1.624583173E-04
       127, 2.498926917E-01, 9.999999999E-03, 2.203139044E+00, 9.219847268E-02, 1.710777728E-04
       128, 2.598882205E-01, 9.999999999E-03, 2.201659614E+00, 9.196260142E-02, 1.800661630E-04
       129, 2.698837493E-01, 9.999999999E-03, 2.200198341E+00, 9.171432479E-02, 1.894535811E-04
       130, 2.798792781E-01, 9.999999999E-03, 2.198756034E+00, 9.145309108E-02, 1.992681523E-04
       131, 2.898748069E-01, 9.999999999E-03, 2.197333541E+00, 9.117829936E-02, 2.095403411E-04
       132, 2.998703358E-01, 9.999999999E-03, 2.195931751E+00, 9.088931869E-02, 2.202986178E-04
       133, 3.098658646E-01, 9.999999999E-03, 2.194551598E+00, 9.058546702E-02, 2.315741198E-04
       134, 3.198613934E-01, 9.999999999E-03, 2.193194060E+00, 9.026603253E-02, 2.433958586E-04
       135, 3.298569222E-01, 9.999999999E-03, 2.191860164E+00, 8.993025005E-02, 2.557958095E-04
       136, 3.398524510E-01, 9.999999999E-03, 2.190550982E+00, 8.957732478E-02, 2.688036077E-04
       137, 3.498479798E-01, 9.999999999E-03, 2.189267640E+00, 8.920640613E-02, 2.824521326E-04
       138, 3.598435087E-01, 9.999999999E-03, 2.188011315E+00, 8.881661409E-02, 2.967716286E-04
       139, 3.698390375E-01, 9.999999999E-03, 2.186783237E+00, 8.840701027E-02, 3.117958450E-04
       140, 3.798345663E-01, 9.999999999E-03, 2.185584688E+00, 8.797662733E-02, 3.275555068E-04
       141, 3.898300951E-01, 9.999999999E-03, 2.184417008E+00, 8.752443697E-02, 3.440850731E-04
       142, 3.998256239E-01, 9.999999999E-03, 2.183281592E+00, 8.704938284E-02, 3.614154759E-04
       143, 4.098211528E-01, 9.999999999E-03, 2.182179891E+00, 8.655034520E-02, 3.795815668E-04
       144, 4.198166816E-01, 9.999999999E-03, 2.181113414E+00, 8.602617785E-02, 3.986140399E-04
       145, 4.298122104E-01, 9.999999999E-03, 2.180083727E+00, 8.547566922E-02, 4.185476422E-04
       146, 4.398077392E-01, 9.999999999E-03, 2.179092450E+00, 8.489758374E-02, 4.394121939E-04
       147, 4.498032680E-01, 9.999999999E-03, 2.178141263E+00, 8.429061911E-02, 4.612416443E-04
       148, 4.597987969E-01, 9.999999999E-03, 2.177231896E+00, 8.365345275E-02, 4.840640930E-04
       149, 4.697943257E-01, 9.999999999E-03, 2.176366137E+00, 8.298469489E-02, 5.079117783E-04
       150, 4.797898545E-01, 9.999999999E-03, 2.175545822E+00, 8.228294070E-02, 5.328099882E-04
       151, 4.897853833E-01, 9.999999999E-03, 2.174772835E+00, 8.154671902E-02, 5.587880639E-04
       152, 4.997809121E-01, 9.999999999E-03, 2.174049108E+00, 8.077455055E-02, 5.858670380E-04
       153, 5.097764409E-01, 9.999999999E-03, 2.173376611E+00, 7.996489295E-02, 6.140716969E-04
       154, 5.197719698E-01, 9.999999999E-03, 2.172757349E+00, 7.911620326E-02, 6.434166038E-04
       155, 5.297674986E-01, 9.999999999E-03, 2.172193362E+00, 7.822688675E-02, 6.739195503E-04
       156, 5.397630274E-01, 9.999999999E-03, 2.171686699E+00, 7.729534407E-02, 7.055847193E-04
       157, 5.497585562E-01, 9.999999999E-03, 2.171239452E+00, 7.631997967E-02, 7.384242913E-04
       158, 5.597540850E-01, 9.999999999E-03, 2.170853638E+00, 7.529908156E-02, 7.724657448E-04
       159, 5.697496139E-01, 9.999999999E-03, 2.170531498E+00, 7.423126481E-02, 8.078307658E-04
       160, 5.797451427E-01, 9.999999999E-03, 2.170274968E+00, 7.311395349E-02, 8.446633770E-04
       161, 5.897406715E-01, 9.999999999E-03, 2.170085979E+00, 7.194692981E-02, 8.823242772E-04
       162, 5.997362003E-01, 9.999999999E-03, 2.169964822E+00, 7.072512234E-02, 9.216791057E-04
       163, 6.097317291E-01, 9.999999999E-03, 2.169914710E+00, 6.945422220E-02, 9.633596166E-04
       164, 6.197272580E-01, 9.999999999E-03, 2.169942246E+00, 6.813004100E-02, 1.002563508E-03
       165, 6.297227868E-01, 9.999999999E-03, 2.170046175E+00, 6.674436844E-02, 1.042303172E-03
       166, 6.397183156E-01, 9.999999999E-03, 2.170224873E+00, 6.530319240E-02, 1.085873874E-03
       167, 6.497138444E-01, 9.999999999E-03, 2.170481433E+00, 6.380213252E-02, 1.129042199E-03
       168, 6.597093732E-01, 9.999999999E-03, 2.170817627E+00, 6.224105552E-02, 1.172357605E-03
       169, 6.697049021E-01, 9.999999999E-03, 2.171234758E+00, 6.061967099E-02, 1.216745090E-03
       170, 6.797004309E-01, 9.999999999E-03, 2.171733742E+00, 5.893635248E-02, 1.261705785E-03
       171, 6.896959597E-01, 9.999999999E-03, 2.172315176E+00, 5.719066311E-02, 1.306948537E-03
       172, 6.996914885E-01, 9.999999999E-03, 2.172979451E+00, 5.538231244E-02, 1.352221297E-03
       173, 7.096870173E-01, 9.999999999E-03, 2.173726605E+00, 5.351124289E-02, 1.397299047E-03
       174, 7.196825461E-01, 9.999999999E-03, 2.174556321E+00, 5.157778022E-02, 1.441923067E-03
       175, 7.296780750E-01, 9.999999999E-03, 2.175467861E+00, 4.958251296E-02, 1.485819566E-03
       176, 7.396736038E-01, 9.999999999E-03, 2.176460037E+00, 4.752652837E-02, 1.528659339E-03
       177, 7.496691326E-01, 9.999999999E-03, 2.177531163E+00, 4.541126518E-02, 1.570088147E-03
       178, 7.596646614E-01, 9.999999999E-03, 2.178679016E+00, 4.323878674E-02, 1.609691160E-03
       179, 7.696601902E-01, 9.999999999E-03, 2.179900777E+00, 4.101161284E-02, 1.647030576E-03
       180, 7.796557191E-01, 9.999999999E-03, 2.181193000E+00, 3.873301293E-02, 1.681611624E-03
       181, 7.896512479E-01, 9.999999999E-03, 2.182551550E+00, 3.640680918E-02, 1.712925650E-03
       182, 7.996467767E-01, 9.999999999E-03, 2.183971579E+00, 3.403768091E-02, 1.740420875E-03
       183, 8.096423055E-01, 9.999999999E-03, 2.185447484E+00, 3.163092335E-02, 1.763554585E-03
       184, 8.196378343E-01, 9.999999999E-03, 2.186972909E+00, 2.919274655E-02, 1.781773636E-03
       185, 8.296333632E-01, 9.999999999E-03, 2.188540750E+00, 2.672996926E-02, 1.794573983E-03
       186, 8.396288920E-01, 9.999999999E-03, 2.190143247E+00, 2.425031092E-02, 1.801474908E-03
       187, 8.496244208E-01, 9.999999999E-03, 2.191772091E+00, 2.176204994E-02, 1.802038477E-03
       188, 8.596199496E-01, 9.999999999E-03, 2.193418693E+00, 1.927445703E-02, 1.795748019E-03
       189, 8.696154784E-01, 9.999999999E-03, 2.195074450E+00, 1.679765181E-02, 1.781845777E-03
       190, 8.796110073E-01, 9.999999999E-03, 2.196731266E+00, 1.434379520E-02, 1.758929653E-03
       191, 8.896065361E-01, 9.999999999E-03, 2.198381752E+00, 1.192758775E-02, 1.724390201E-03
       192, 1.000000000E+00, 1.000000000E-02, 2.211296147E+00, 0.000000000E+00, 0.000000000E+00
       193, 8.996021734E-01, 1.000062058E-02, 2.200020256E+00, 9.571058558E-03, 1.673659621E-03
       194, 9.096010832E-01, 1.000412787E-02, 2.201641483E+00, 7.304304747E-03, 1.598442694E-03
       195, 9.196070183E-01, 1.000990415E-02, 2.203239093E+00, 5.172280780E-03, 1.482464491E-03
       196, 9.899969582E-01, 1.001157456E-02, 2.211169241E+00,-4.181426410E-04,-4.145308636E-04
       197, 9.296225510E-01, 1.001685731E-02, 2.204792609E+00, 3.216452396E-03, 1.299986043E-03
       198, 9.396489854E-01, 1.002441074E-02, 2.206308962E+00, 1.517342695E-03, 1.054545300E-03
       199, 9.496869928E-01, 1.003227609E-02, 2.207742902E+00, 2.130206391E-04, 7.393260303E-04
       200, 9.597369263E-01, 1.004030906E-02, 2.208996461E+00,-6.525724084E-04, 3.595365326E-04
       201, 9.697989803E-01, 1.004843875E-02, 2.210050561E+00,-1.019867089E-03,-2.361369880E-05
       202, 9.798686665E-01, 1.004932039E-02, 2.210785317E+00,-8.659141594E-04,-3.392966162E-04
       203, 0.000000000E+00, 2.000000000E-02, 2.243201916E+00, 1.850089233E-01, 0.000000000E+00
       204, 1.000000000E-02, 2.000000000E-02, 2.242276557E+00, 1.847097285E-01,-1.212796086E-04
       205, 1.999720551E-02, 2.000000000E-02, 2.240532070E+00, 1.850191517E-01,-9.317053295E-05
       206, 2.999049874E-02, 2.000000000E-02, 2.238873444E+00, 1.849485740E-01,-4.925342041E-05
       207, 3.998840287E-02, 2.000000000E-02, 2.237195084E+00, 1.849303028E-01,-4.509049892E-06
       208, 4.998197555E-02, 2.000000000E-02, 2.235508410E+00, 1.848893970E-01, 3.744171384E-05
       209, 5.997977489E-02, 2.000000000E-02, 2.233811655E+00, 1.848342404E-01, 7.362744918E-05
       210, 6.997313798E-02, 2.000000000E-02, 2.232117641E+00, 1.847558045E-01, 1.047346836E-04
       211, 7.997091113E-02, 2.000000000E-02, 2.230426250E+00, 1.846575372E-01, 1.319566853E-04
       212, 8.996422182E-02, 2.000000000E-02, 2.228741110E+00, 1.845397507E-01, 1.564987908E-04
       213, 9.996198841E-02, 2.000000000E-02, 2.227061915E+00, 1.844035388E-01, 1.791883704E-04
       214, 1.099552860E-01, 2.000000000E-02, 2.225391230E+00, 1.842497174E-01, 2.006138501E-04
       215, 1.199530510E-01, 2.000000000E-02, 2.223728371E+00, 1.840787543E-01, 2.212195341E-04
       216, 1.299463453E-01, 2.000000000E-02, 2.222075547E+00, 1.838911754E-01, 2.413071807E-04
       217, 1.399441098E-01, 2.000000000E-02, 2.220431922E+00, 1.836870346E-01, 2.611357266E-04
       218, 1.499374033E-01, 2.000000000E-02, 2.218799573E+00, 1.834665890E-01, 2.808821028E-04
       219, 1.599351678E-01, 2.000000000E-02, 2.217177624E+00, 1.832295966E-01, 3.007220638E-04
       220, 1.699284611E-01, 2.000000000E-02, 2.215568099E+00, 1.829761148E-01, 3.207758569E-04
       221, 1.799262255E-01, 2.000000000E-02, 2.213970130E+00, 1.827056676E-01, 3.411803762E-04
       222, 1.899195187E-01, 2.000000000E-02, 2.212385728E+00, 1.824181570E-01, 3.620280513E-04
       223, 1.999172831E-01, 2.000000000E-02, 2.210814067E+00, 1.821129053E-01, 3.834371065E-04
       224, 2.099105764E-01, 2.000000000E-02, 2.209257161E+00, 1.817896839E-01, 4.054855570E-04
       225, 2.199083408E-01, 2.000000000E-02, 2.207714248E+00, 1.814476293E-01, 4.282830932E-04
       226, 2.299016340E-01, 2.000000000E-02, 2.206187361E+00, 1.810863962E-01, 4.519001269E-04
       227, 2.398993984E-01, 2.000000000E-02, 2.204675817E+00, 1.807049412E-01, 4.764434232E-04
       228, 2.498926917E-01, 2.000000000E-02, 2.203181678E+00, 1.803028095E-01, 5.019795028E-04
       229, 2.598904561E-01, 2.000000000E-02, 2.201704353E+00, 1.798787777E-01, 5.286155646E-04
       230, 2.698837493E-01, 2.000000000E-02, 2.200245941E+00, 1.794322849E-01, 5.564163203E-04
       231, 2.798815137E-01, 2.000000000E-02, 2.198805957E+00, 1.789619236E-01, 5.854915179E-04
       232, 2.898748069E-01, 2.000000000E-02, 2.197386543E+00, 1.784670280E-01, 6.159051937E-04
       233, 2.998725713E-01, 2.000000000E-02, 2.195987329E+00, 1.779459999E-01, 6.477710186E-04
       234, 3.098658646E-01, 2.000000000E-02, 2.194610509E+00, 1.773980683E-01, 6.811529018E-04
       235, 3.198636290E-01, 2.000000000E-02, 2.193255838E+00, 1.768214357E-01, 7.161693575E-04
       236, 3.298569222E-01, 2.000000000E-02, 2.191925563E+00, 1.762152255E-01, 7.528843472E-04
       237, 3.398546866E-01, 2.000000000E-02, 2.190619578E+00, 1.755774307E-01, 7.914218584E-04
       238, 3.498479798E-01, 2.000000000E-02, 2.189340186E+00, 1.749070685E-01, 8.318458193E-04
       239, 3.598457443E-01, 2.000000000E-02, 2.188087429E+00, 1.742019115E-01, 8.742860787E-04
       240, 3.698390375E-01, 2.000000000E-02, 2.186863668E+00, 1.734608699E-01, 9.188061710E-04
       241, 3.798368019E-01, 2.000000000E-02, 2.185669103E+00, 1.726814844E-01, 9.655418986E-04
       242, 3.898300951E-01, 2.000000000E-02, 2.184506152E+00, 1.718625587E-01, 1.014555685E-03
       243, 3.998278595E-01, 2.000000000E-02, 2.183375182E+00, 1.710013894E-01, 1.065988991E-03
       244, 4.098211528E-01, 2.000000000E-02, 2.182278668E+00, 1.700966755E-01, 1.119901968E-03
       245, 4.198189172E-01, 2.000000000E-02, 2.181217149E+00, 1.691454582E-01, 1.176440963E-03
       246, 4.298122104E-01, 2.000000000E-02, 2.180193153E+00, 1.681463354E-01, 1.235662192E-03
       247, 4.398099748E-01, 2.000000000E-02, 2.179207398E+00, 1.670960829E-01, 1.297715592E-03
       248, 4.498032680E-01, 2.000000000E-02, 2.178262457E+00, 1.659932040E-01, 1.362651222E-03
       249, 4.598010324E-01, 2.000000000E-02, 2.177359232E+00, 1.648342011E-01, 1.430620725E-03
       250, 4.697943257E-01, 2.000000000E-02, 2.176500328E+00, 1.636174936E-01, 1.501665180E-03
       251, 4.797920901E-01, 2.000000000E-02, 2.175686828E+00, 1.623393052E-01, 1.575935365E-03
       252, 4.897853833E-01, 2.000000000E-02, 2.174921360E+00, 1.609979869E-01, 1.653459857E-03
       253, 4.997831477E-01, 2.000000000E-02, 2.174205184E+00, 1.595894828E-01, 1.734385094E-03
       254, 5.097764409E-01, 2.000000000E-02, 2.173540924E+00, 1.581120969E-01, 1.818722746E-03
       255, 5.197742054E-01, 2.000000000E-02, 2.172930009E+00, 1.565614972E-01, 1.906609833E-03
       256, 5.297674986E-01, 2.000000000E-02, 2.172375036E+00, 1.549359704E-01, 1.998036299E-03
       257, 5.397652630E-01, 2.000000000E-02, 2.171877581E+00, 1.532309069E-01, 2.093123203E-03
       258, 5.497585562E-01, 2.000000000E-02, 2.171440203E+00, 1.514446209E-01, 2.191845415E-03
       259, 5.597563206E-01, 2.000000000E-02, 2.171064588E+00, 1.495722409E-01, 2.294301513E-03
       260, 5.697496139E-01, 2.000000000E-02, 2.170753226E+00, 1.476123899E-01, 2.400595325E-03
       261, 5.797473783E-01, 2.000000000E-02, 2.170507767E+00, 1.455591010E-01, 2.511120072E-03
       262, 5.897406715E-01, 2.000000000E-02, 2.170330678E+00, 1.434117150E-01, 2.625052132E-03
